#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Button Down,Button Up,Host Connected,End of File
143,06/07/2023 02:08:57,16.04,,,,
144,06/07/2023 02:18:57,16.13,,,,
145,06/07/2023 02:28:57,16.04,,,,
146,06/07/2023 02:38:57,16.08,,,,
147,06/07/2023 02:48:57,16.04,,,,
148,06/07/2023 02:58:57,16.04,,,,
149,06/07/2023 03:08:57,16.08,,,,
150,06/07/2023 03:18:57,16.04,,,,
151,06/07/2023 03:28:57,16.08,,,,
152,06/07/2023 03:38:57,16.04,,,,
153,06/07/2023 03:48:57,16.04,,,,
154,06/07/2023 03:58:57,16.04,,,,
155,06/07/2023 04:08:57,16.08,,,,
156,06/07/2023 04:18:57,16.04,,,,
157,06/07/2023 04:28:57,16.08,,,,
158,06/07/2023 04:38:57,16.04,,,,
159,06/07/2023 04:48:57,16.04,,,,
160,06/07/2023 04:58:57,16.04,,,,
161,06/07/2023 05:08:57,16.00,,,,
162,06/07/2023 05:18:57,16.04,,,,
163,06/07/2023 05:28:57,16.08,,,,
164,06/07/2023 05:38:57,16.04,,,,
165,06/07/2023 05:48:57,16.08,,,,
166,06/07/2023 05:58:57,16.04,,,,
167,06/07/2023 06:08:57,16.04,,,,
168,06/07/2023 06:18:57,16.08,,,,
169,06/07/2023 06:28:57,16.04,,,,
170,06/07/2023 06:38:57,16.08,,,,
171,06/07/2023 06:48:57,16.08,,,,
172,06/07/2023 06:58:57,16.00,,,,
173,06/07/2023 07:08:57,16.04,,,,
174,06/07/2023 07:18:57,16.04,,,,
175,06/07/2023 07:28:57,16.04,,,,
176,06/07/2023 07:38:57,16.04,,,,
177,06/07/2023 07:48:57,16.04,,,,
178,06/07/2023 07:58:57,16.04,,,,
179,06/07/2023 08:08:57,16.04,,,,
180,06/07/2023 08:18:57,16.04,,,,
181,06/07/2023 08:28:57,16.04,,,,
182,06/07/2023 08:38:57,16.08,,,,
183,06/07/2023 08:48:57,16.08,,,,
184,06/07/2023 08:58:57,16.08,,,,
185,06/07/2023 09:08:57,16.04,,,,
186,06/07/2023 09:18:57,16.04,,,,
187,06/07/2023 09:25:52,,,Logged,,
188,06/07/2023 09:28:57,19.56,,,,
189,06/07/2023 09:38:57,20.16,,,,
190,06/07/2023 09:48:57,17.89,,,,
191,06/07/2023 09:58:57,19.69,,,,
192,06/07/2023 10:08:57,19.95,,,,
193,06/07/2023 10:18:57,21.32,,,,
194,06/07/2023 10:28:57,22.65,,,,
195,06/07/2023 10:38:57,22.35,,,,
196,06/07/2023 10:48:57,21.06,,,,
197,06/07/2023 10:58:57,20.76,,,,
198,06/07/2023 11:08:57,20.68,,,,
199,06/07/2023 11:18:57,20.63,,,,
200,06/07/2023 11:28:57,20.68,,,,
201,06/07/2023 11:38:57,20.63,,,,
202,06/07/2023 11:48:57,20.68,,,,
203,06/07/2023 11:58:57,20.68,,,,
204,06/07/2023 12:08:57,20.76,,,,
205,06/07/2023 12:18:57,21.62,,,,
206,06/07/2023 12:28:57,23.51,,,,
207,06/07/2023 12:38:57,25.44,,,,
208,06/07/2023 12:48:57,26.90,,,,
209,06/07/2023 12:58:57,27.93,,,,
210,06/07/2023 13:08:57,28.70,,,,
211,06/07/2023 13:18:57,28.95,,,,
212,06/07/2023 13:28:57,29.17,,,,
213,06/07/2023 13:38:57,29.17,,,,
214,06/07/2023 13:48:57,29.13,,,,
215,06/07/2023 13:58:57,29.13,,,,
216,06/07/2023 14:08:57,29.00,,,,
217,06/07/2023 14:18:57,28.91,,,,
218,06/07/2023 14:28:57,28.83,,,,
219,06/07/2023 14:38:57,28.78,,,,
220,06/07/2023 14:48:57,28.70,,,,
221,06/07/2023 14:58:57,28.65,,,,
222,06/07/2023 15:08:57,28.61,,,,
223,06/07/2023 15:18:57,28.57,,,,
224,06/07/2023 15:28:57,28.48,,,,
225,06/07/2023 15:38:57,28.44,,,,
226,06/07/2023 15:48:57,28.40,,,,
227,06/07/2023 15:58:57,28.44,,,,
228,06/07/2023 16:08:57,28.48,,,,
229,06/07/2023 16:18:57,28.61,,,,
230,06/07/2023 16:28:57,28.78,,,,
231,06/07/2023 16:38:57,28.95,,,,
232,06/07/2023 16:48:57,29.17,,,,
233,06/07/2023 16:58:57,29.26,,,,
234,06/07/2023 17:08:57,29.30,,,,
235,06/07/2023 17:18:57,29.17,,,,
236,06/07/2023 17:28:57,28.95,,,,
237,06/07/2023 17:38:57,28.87,,,,
238,06/07/2023 17:48:57,28.83,,,,
239,06/07/2023 17:58:57,28.78,,,,
240,06/07/2023 18:08:57,28.70,,,,
241,06/07/2023 18:18:57,28.57,,,,
242,06/07/2023 18:28:57,28.31,,,,
243,06/07/2023 18:38:57,28.14,,,,
244,06/07/2023 18:48:57,27.93,,,,
245,06/07/2023 18:58:57,27.67,,,,
246,06/07/2023 19:08:57,27.37,,,,
247,06/07/2023 19:18:57,26.51,,,,
248,06/07/2023 19:28:57,25.78,,,,
249,06/07/2023 19:38:57,25.52,,,,
250,06/07/2023 19:48:57,25.35,,,,
251,06/07/2023 19:58:57,25.27,,,,
252,06/07/2023 20:08:57,25.31,,,,
253,06/07/2023 20:18:57,25.39,,,,
254,06/07/2023 20:28:57,25.44,,,,
255,06/07/2023 20:38:57,25.39,,,,
256,06/07/2023 20:48:57,25.39,,,,
257,06/07/2023 20:58:57,25.35,,,,
258,06/07/2023 21:08:57,25.31,,,,
259,06/07/2023 21:18:57,25.22,,,,
260,06/07/2023 21:28:57,25.18,,,,
261,06/07/2023 21:38:57,25.01,,,,
262,06/07/2023 21:48:57,24.88,,,,
263,06/07/2023 21:58:57,24.79,,,,
264,06/07/2023 22:08:57,24.62,,,,
265,06/07/2023 22:18:57,24.28,,,,
266,06/07/2023 22:28:57,23.81,,,,
267,06/07/2023 22:38:57,23.42,,,,
268,06/07/2023 22:48:57,23.12,,,,
269,06/07/2023 22:58:57,22.86,,,,
270,06/07/2023 23:08:57,22.73,,,,
271,06/07/2023 23:18:57,22.65,,,,
272,06/07/2023 23:28:57,22.56,,,,
273,06/07/2023 23:38:57,22.52,,,,
274,06/07/2023 23:48:57,22.43,,,,
275,06/07/2023 23:58:57,22.39,,,,
276,06/08/2023 00:08:57,22.39,,,,
277,06/08/2023 00:18:57,22.31,,,,
278,06/08/2023 00:28:57,22.26,,,,
279,06/08/2023 00:38:57,22.26,,,,
280,06/08/2023 00:48:57,22.18,,,,
281,06/08/2023 00:58:57,22.18,,,,
282,06/08/2023 01:08:57,22.18,,,,
283,06/08/2023 01:18:57,22.13,,,,
284,06/08/2023 01:28:57,22.09,,,,
285,06/08/2023 01:38:57,22.09,,,,
286,06/08/2023 01:48:57,22.05,,,,
287,06/08/2023 01:58:57,22.05,,,,
288,06/08/2023 02:08:57,22.01,,,,
289,06/08/2023 02:18:57,22.01,,,,
290,06/08/2023 02:28:57,21.96,,,,
291,06/08/2023 02:38:57,21.96,,,,
292,06/08/2023 02:48:57,21.92,,,,
293,06/08/2023 02:58:57,21.92,,,,
294,06/08/2023 03:08:57,21.88,,,,
295,06/08/2023 03:18:57,21.83,,,,
296,06/08/2023 03:28:57,21.88,,,,
297,06/08/2023 03:38:57,21.88,,,,
298,06/08/2023 03:48:57,21.88,,,,
299,06/08/2023 03:58:57,21.83,,,,
300,06/08/2023 04:08:57,21.79,,,,
301,06/08/2023 04:18:57,21.75,,,,
302,06/08/2023 04:28:57,21.75,,,,
303,06/08/2023 04:38:57,21.79,,,,
304,06/08/2023 04:48:57,21.70,,,,
305,06/08/2023 04:58:57,21.70,,,,
306,06/08/2023 05:08:57,21.66,,,,
307,06/08/2023 05:18:57,21.66,,,,
308,06/08/2023 05:28:57,21.66,,,,
309,06/08/2023 05:38:57,21.62,,,,
310,06/08/2023 05:48:57,21.66,,,,
311,06/08/2023 05:58:57,21.58,,,,
312,06/08/2023 06:08:57,21.58,,,,
313,06/08/2023 06:18:57,21.58,,,,
314,06/08/2023 06:28:57,21.53,,,,
315,06/08/2023 06:38:57,21.53,,,,
316,06/08/2023 06:48:57,21.53,,,,
317,06/08/2023 06:58:57,21.49,,,,
318,06/08/2023 07:08:57,21.53,,,,
319,06/08/2023 07:18:57,21.45,,,,
320,06/08/2023 07:28:57,21.49,,,,
321,06/08/2023 07:38:57,21.40,,,,
322,06/08/2023 07:48:57,21.40,,,,
323,06/08/2023 07:58:57,21.40,,,,
324,06/08/2023 08:08:57,21.40,,,,
325,06/08/2023 08:18:57,21.40,,,,
326,06/08/2023 08:28:57,21.36,,,,
327,06/08/2023 08:38:57,21.40,,,,
328,06/08/2023 08:48:57,21.36,,,,
329,06/08/2023 08:58:57,21.45,,,,
330,06/08/2023 09:08:57,21.45,,,,
331,06/08/2023 09:18:57,21.45,,,,
332,06/08/2023 09:28:57,21.45,,,,
333,06/08/2023 09:38:57,21.53,,,,
334,06/08/2023 09:48:57,21.49,,,,
335,06/08/2023 09:58:57,21.58,,,,
336,06/08/2023 10:08:57,21.49,,,,
337,06/08/2023 10:18:57,21.53,,,,
338,06/08/2023 10:28:57,21.58,,,,
339,06/08/2023 10:38:57,21.58,,,,
340,06/08/2023 10:48:57,21.53,,,,
341,06/08/2023 10:58:57,21.58,,,,
342,06/08/2023 11:08:57,21.62,,,,
343,06/08/2023 11:18:57,21.62,,,,
344,06/08/2023 11:28:57,21.66,,,,
345,06/08/2023 11:38:57,21.66,,,,
346,06/08/2023 11:48:57,21.70,,,,
347,06/08/2023 11:58:57,21.70,,,,
348,06/08/2023 12:08:57,21.70,,,,
349,06/08/2023 12:18:57,21.79,,,,
350,06/08/2023 12:28:57,21.75,,,,
351,06/08/2023 12:38:57,21.75,,,,
352,06/08/2023 12:48:57,21.79,,,,
353,06/08/2023 12:58:57,21.79,,,,
354,06/08/2023 13:08:57,21.79,,,,
355,06/08/2023 13:18:57,21.79,,,,
356,06/08/2023 13:28:57,21.75,,,,
357,06/08/2023 13:38:57,21.70,,,,
358,06/08/2023 13:48:57,21.62,,,,
359,06/08/2023 13:58:57,21.53,,,,
360,06/08/2023 14:08:57,21.49,,,,
361,06/08/2023 14:18:57,21.40,,,,
362,06/08/2023 14:28:57,21.40,,,,
363,06/08/2023 14:38:57,21.40,,,,
364,06/08/2023 14:48:57,21.45,,,,
365,06/08/2023 14:58:57,21.45,,,,
366,06/08/2023 15:08:57,21.49,,,,
367,06/08/2023 15:18:57,21.53,,,,
368,06/08/2023 15:28:57,21.53,,,,
369,06/08/2023 15:38:57,21.58,,,,
370,06/08/2023 15:48:57,21.62,,,,
371,06/08/2023 15:58:57,21.66,,,,
372,06/08/2023 16:08:57,21.70,,,,
373,06/08/2023 16:18:57,21.75,,,,
374,06/08/2023 16:28:57,21.83,,,,
375,06/08/2023 16:38:57,21.83,,,,
376,06/08/2023 16:48:57,21.83,,,,
377,06/08/2023 16:58:57,21.79,,,,
378,06/08/2023 17:08:57,21.88,,,,
379,06/08/2023 17:18:57,21.88,,,,
380,06/08/2023 17:28:57,21.96,,,,
381,06/08/2023 17:38:57,21.92,,,,
382,06/08/2023 17:48:57,21.96,,,,
383,06/08/2023 17:58:57,22.01,,,,
384,06/08/2023 18:08:57,21.92,,,,
385,06/08/2023 18:18:57,21.83,,,,
386,06/08/2023 18:28:57,21.66,,,,
387,06/08/2023 18:38:57,21.62,,,,
388,06/08/2023 18:48:57,21.45,,,,
389,06/08/2023 18:58:57,21.40,,,,
390,06/08/2023 19:08:57,21.32,,,,
391,06/08/2023 19:18:57,21.23,,,,
392,06/08/2023 19:28:57,21.19,,,,
393,06/08/2023 19:38:57,21.19,,,,
394,06/08/2023 19:48:57,21.19,,,,
395,06/08/2023 19:58:57,21.23,,,,
396,06/08/2023 20:08:57,21.28,,,,
397,06/08/2023 20:18:57,21.28,,,,
398,06/08/2023 20:28:57,21.28,,,,
399,06/08/2023 20:38:57,21.28,,,,
400,06/08/2023 20:48:57,21.36,,,,
401,06/08/2023 20:58:57,21.32,,,,
402,06/08/2023 21:08:57,21.36,,,,
403,06/08/2023 21:18:57,21.36,,,,
404,06/08/2023 21:28:57,21.32,,,,
405,06/08/2023 21:38:57,21.28,,,,
406,06/08/2023 21:48:57,21.28,,,,
407,06/08/2023 21:58:57,21.28,,,,
408,06/08/2023 22:08:57,21.28,,,,
409,06/08/2023 22:18:57,21.32,,,,
410,06/08/2023 22:28:57,21.32,,,,
411,06/08/2023 22:38:57,21.32,,,,
412,06/08/2023 22:48:57,21.32,,,,
413,06/08/2023 22:58:57,21.28,,,,
414,06/08/2023 23:08:57,21.28,,,,
415,06/08/2023 23:18:57,21.28,,,,
416,06/08/2023 23:28:57,21.28,,,,
417,06/08/2023 23:38:57,21.23,,,,
418,06/08/2023 23:48:57,21.19,,,,
419,06/08/2023 23:58:57,21.23,,,,
420,06/09/2023 00:08:57,21.23,,,,
421,06/09/2023 00:18:57,21.19,,,,
422,06/09/2023 00:28:57,21.23,,,,
423,06/09/2023 00:38:57,21.23,,,,
424,06/09/2023 00:48:57,21.23,,,,
425,06/09/2023 00:58:57,21.23,,,,
426,06/09/2023 01:08:57,21.23,,,,
427,06/09/2023 01:18:57,21.19,,,,
428,06/09/2023 01:28:57,21.19,,,,
429,06/09/2023 01:38:57,21.19,,,,
430,06/09/2023 01:48:57,21.15,,,,
431,06/09/2023 01:58:57,21.15,,,,
432,06/09/2023 02:08:57,21.15,,,,
433,06/09/2023 02:18:57,21.15,,,,
434,06/09/2023 02:28:57,21.15,,,,
435,06/09/2023 02:38:57,21.15,,,,
436,06/09/2023 02:48:57,21.15,,,,
437,06/09/2023 02:58:57,21.15,,,,
438,06/09/2023 03:08:57,21.10,,,,
439,06/09/2023 03:18:57,21.10,,,,
440,06/09/2023 03:28:57,21.10,,,,
441,06/09/2023 03:38:57,21.06,,,,
442,06/09/2023 03:48:57,21.06,,,,
443,06/09/2023 03:58:57,20.98,,,,
444,06/09/2023 04:08:57,21.02,,,,
445,06/09/2023 04:18:57,21.02,,,,
446,06/09/2023 04:28:57,20.98,,,,
447,06/09/2023 04:38:57,20.98,,,,
448,06/09/2023 04:48:57,20.98,,,,
449,06/09/2023 04:58:57,20.93,,,,
450,06/09/2023 05:08:57,20.89,,,,
451,06/09/2023 05:18:57,20.85,,,,
452,06/09/2023 05:28:57,20.89,,,,
453,06/09/2023 05:38:57,20.85,,,,
454,06/09/2023 05:48:57,20.85,,,,
455,06/09/2023 05:58:57,20.76,,,,
456,06/09/2023 06:08:57,20.76,,,,
457,06/09/2023 06:18:57,20.76,,,,
458,06/09/2023 06:28:57,20.72,,,,
459,06/09/2023 06:38:57,20.68,,,,
460,06/09/2023 06:48:57,20.68,,,,
461,06/09/2023 06:58:57,20.63,,,,
462,06/09/2023 07:08:57,20.63,,,,
463,06/09/2023 07:18:57,20.59,,,,
464,06/09/2023 07:28:57,20.59,,,,
465,06/09/2023 07:38:57,20.50,,,,
466,06/09/2023 07:48:57,20.37,,,,
467,06/09/2023 07:58:57,20.33,,,,
468,06/09/2023 08:08:57,20.33,,,,
469,06/09/2023 08:18:57,20.33,,,,
470,06/09/2023 08:28:57,20.33,,,,
471,06/09/2023 08:38:57,20.33,,,,
472,06/09/2023 08:48:57,20.37,,,,
473,06/09/2023 08:58:57,20.37,,,,
474,06/09/2023 09:08:57,20.42,,,,
475,06/09/2023 09:18:57,20.37,,,,
476,06/09/2023 09:28:57,20.42,,,,
477,06/09/2023 09:38:57,20.50,,,,
478,06/09/2023 09:48:57,20.50,,,,
479,06/09/2023 09:58:57,20.55,,,,
480,06/09/2023 10:08:57,20.63,,,,
481,06/09/2023 10:18:57,20.63,,,,
482,06/09/2023 10:28:57,20.72,,,,
483,06/09/2023 10:38:57,20.72,,,,
484,06/09/2023 10:48:57,20.76,,,,
485,06/09/2023 10:58:57,20.85,,,,
486,06/09/2023 11:08:57,20.85,,,,
487,06/09/2023 11:18:57,20.93,,,,
488,06/09/2023 11:28:57,20.98,,,,
489,06/09/2023 11:38:57,20.98,,,,
490,06/09/2023 11:48:57,21.06,,,,
491,06/09/2023 11:58:57,21.06,,,,
492,06/09/2023 12:08:57,21.10,,,,
493,06/09/2023 12:18:57,21.15,,,,
494,06/09/2023 12:28:57,21.19,,,,
495,06/09/2023 12:38:57,21.23,,,,
496,06/09/2023 12:48:57,21.28,,,,
497,06/09/2023 12:58:57,21.32,,,,
498,06/09/2023 13:08:57,21.40,,,,
499,06/09/2023 13:18:57,21.36,,,,
500,06/09/2023 13:28:57,21.45,,,,
501,06/09/2023 13:38:57,21.45,,,,
502,06/09/2023 13:48:57,21.45,,,,
503,06/09/2023 13:58:57,21.53,,,,
504,06/09/2023 14:08:57,21.49,,,,
505,06/09/2023 14:18:57,21.49,,,,
506,06/09/2023 14:28:57,21.53,,,,
507,06/09/2023 14:38:57,21.58,,,,
508,06/09/2023 14:48:57,21.58,,,,
509,06/09/2023 14:58:57,21.62,,,,
510,06/09/2023 15:08:57,21.66,,,,
511,06/09/2023 15:18:57,21.70,,,,
512,06/09/2023 15:28:57,21.70,,,,
513,06/09/2023 15:38:57,21.70,,,,
514,06/09/2023 15:48:57,21.75,,,,
515,06/09/2023 15:58:57,21.75,,,,
516,06/09/2023 16:08:57,21.75,,,,
517,06/09/2023 16:18:57,21.88,,,,
518,06/09/2023 16:28:57,21.83,,,,
519,06/09/2023 16:38:57,21.88,,,,
520,06/09/2023 16:48:57,21.83,,,,
521,06/09/2023 16:58:57,21.79,,,,
522,06/09/2023 17:08:57,21.75,,,,
523,06/09/2023 17:18:57,21.70,,,,
524,06/09/2023 17:28:57,21.62,,,,
525,06/09/2023 17:38:57,21.62,,,,
526,06/09/2023 17:48:57,21.58,,,,
527,06/09/2023 17:58:57,21.53,,,,
528,06/09/2023 18:08:57,21.49,,,,
529,06/09/2023 18:18:57,21.45,,,,
530,06/09/2023 18:28:57,21.45,,,,
531,06/09/2023 18:38:57,21.40,,,,
532,06/09/2023 18:48:57,21.40,,,,
533,06/09/2023 18:58:57,21.36,,,,
534,06/09/2023 19:08:57,21.40,,,,
535,06/09/2023 19:18:57,21.36,,,,
536,06/09/2023 19:28:57,21.45,,,,
537,06/09/2023 19:38:57,21.45,,,,
538,06/09/2023 19:48:57,21.45,,,,
539,06/09/2023 19:58:57,21.36,,,,
540,06/09/2023 20:08:57,21.40,,,,
541,06/09/2023 20:18:57,21.40,,,,
542,06/09/2023 20:28:57,21.40,,,,
543,06/09/2023 20:38:57,21.40,,,,
544,06/09/2023 20:48:57,21.40,,,,
545,06/09/2023 20:58:57,21.53,,,,
546,06/09/2023 21:08:57,21.49,,,,
547,06/09/2023 21:18:57,21.58,,,,
548,06/09/2023 21:28:57,21.53,,,,
549,06/09/2023 21:38:57,21.53,,,,
550,06/09/2023 21:48:57,21.53,,,,
551,06/09/2023 21:58:57,21.49,,,,
552,06/09/2023 22:08:57,21.40,,,,
553,06/09/2023 22:18:57,21.36,,,,
554,06/09/2023 22:28:57,21.36,,,,
555,06/09/2023 22:38:57,21.36,,,,
556,06/09/2023 22:48:57,21.36,,,,
557,06/09/2023 22:58:57,21.36,,,,
558,06/09/2023 23:08:57,21.36,,,,
559,06/09/2023 23:18:57,21.32,,,,
560,06/09/2023 23:28:57,21.32,,,,
561,06/09/2023 23:38:57,21.32,,,,
562,06/09/2023 23:48:57,21.32,,,,
563,06/09/2023 23:58:57,21.32,,,,
564,06/10/2023 00:08:57,21.32,,,,
565,06/10/2023 00:18:57,21.32,,,,
566,06/10/2023 00:28:57,21.32,,,,
567,06/10/2023 00:38:57,21.32,,,,
568,06/10/2023 00:48:57,21.32,,,,
569,06/10/2023 00:58:57,21.32,,,,
570,06/10/2023 01:08:57,21.28,,,,
571,06/10/2023 01:18:57,21.32,,,,
572,06/10/2023 01:28:57,21.28,,,,
573,06/10/2023 01:38:57,21.28,,,,
574,06/10/2023 01:48:57,21.23,,,,
575,06/10/2023 01:58:57,21.28,,,,
576,06/10/2023 02:08:57,21.23,,,,
577,06/10/2023 02:18:57,21.23,,,,
578,06/10/2023 02:28:57,21.19,,,,
579,06/10/2023 02:38:57,21.19,,,,
580,06/10/2023 02:48:57,21.15,,,,
581,06/10/2023 02:58:57,21.15,,,,
582,06/10/2023 03:08:57,21.19,,,,
583,06/10/2023 03:18:57,21.15,,,,
584,06/10/2023 03:28:57,21.15,,,,
585,06/10/2023 03:38:57,21.10,,,,
586,06/10/2023 03:48:57,21.10,,,,
587,06/10/2023 03:58:57,21.06,,,,
588,06/10/2023 04:08:57,21.06,,,,
589,06/10/2023 04:18:57,21.06,,,,
590,06/10/2023 04:28:57,21.02,,,,
591,06/10/2023 04:38:57,20.98,,,,
592,06/10/2023 04:48:57,20.98,,,,
593,06/10/2023 04:58:57,20.93,,,,
594,06/10/2023 05:08:57,20.93,,,,
595,06/10/2023 05:18:57,20.85,,,,
596,06/10/2023 05:28:57,20.89,,,,
597,06/10/2023 05:38:57,20.85,,,,
598,06/10/2023 05:48:57,20.85,,,,
599,06/10/2023 05:58:57,20.80,,,,
600,06/10/2023 06:08:57,20.72,,,,
601,06/10/2023 06:18:57,20.72,,,,
602,06/10/2023 06:28:57,20.72,,,,
603,06/10/2023 06:38:57,20.68,,,,
604,06/10/2023 06:48:57,20.68,,,,
