Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
5.55,5.54843700463862,22.791375840268557,45726.052660854184,47839.230255352733,31.120096910511645,1524.7661065284487,1021.0785677458309
5.85,5.8482249335042971,22.554320224586633,45489.951149395347,47829.46211254644,31.10831272856279,1524.1408000808797,1021.1373499009445
6.1499999999999995,6.14800829404268,22.428542098334077,45263.457024834279,47717.529384509748,31.024333446845169,1523.7246118949279,1021.1100757868204
6.4499999999999993,6.4477884009182977,22.151106822962205,44957.962889946764,47674.345226666665,30.987025792160843,1522.9581585788851,1021.1599048243631
6.7499999999999991,6.7475297851347449,21.770627971913228,44791.240234065961,47883.941456766486,31.130508445811177,1522.1099012894213,1021.3743199287131
7.0499999999999989,7.0472171292950838,21.509621619104166,44688.074218634232,48041.752075099961,31.238654240959303,1521.5346828363668,1021.5285950122778
7.35,7.3468679590734522,21.299390792498944,44555.273437472453,48116.479153210523,31.287411107545168,1521.0266888260885,1021.6236420755855
7.6499999999999995,7.6464745834130392,20.947053909162427,44413.76562499001,48331.4618090599,31.433827408312805,1520.2366402990963,1021.8304568259996
7.9499999999999993,7.9459996735914382,20.4749298095081,44343.408203119274,48755.884163946255,31.728044625031366,1519.2721945638023,1022.1803211400602
8.25,8.2454401567981463,20.124589169928324,44236.562795159065,49016.028299531805,31.905645610349577,1518.5032316322238,1022.4083466809659
8.5499999999999989,8.5448210891363061,19.795667781803981,44078.300158224592,49199.289061752992,32.02730453062734,1517.7237947070175,1022.5873962643145
8.85,8.8441893824392412,19.243584959303949,43186.268497907644,48805.118908912053,31.719955670054311,1515.8210072423156,1022.4950619498975
9.1499999999999986,9.1435890331972178,18.808140702227664,42415.670283959917,48410.717282282487,31.416346830028424,1514.2338600264636,1022.3735978773415
9.45,9.4429669294054861,18.176885604858064,42016.091796874978,48655.769410273911,31.566104657084789,1512.5683456722461,1022.6440716833828
9.75,9.74228697821814,17.652780532836811,41532.523437499993,48686.771317904619,31.563355616985589,1511.0196641506316,1022.769184458567
10.049999999999999,10.041531944735029,17.145871162414519,41477.068359374993,49206.5618949218,31.912915756231456,1509.9035711978356,1023.1577330919413
10.35,10.340676032116146,16.738820552825917,41412.745117187493,49609.385901039379,32.181466469443762,1508.9821642389193,1023.4594841160922
10.649999999999999,10.639750541135534,16.519546985626217,41394.1318359375,49848.968547595025,32.341814514515733,1508.5015326902064,1023.634229504096
10.95,10.938755470627505,16.091567516326904,41298.613281249993,50251.932181512449,32.606765107992032,1507.4942620665811,1023.936269542156
11.25,11.237702856997796,15.607014656066893,40823.013671874993,50265.962688512773,32.584495188197444,1505.9651177006608,1024.0287071055436
11.549999999999999,11.536648849302674,15.314186096191405,40336.7333984375,50027.964476564521,32.391942910744525,1504.8258716699077,1023.9462085595012
11.85,11.83560889364791,15.059851169586182,40001.9443359375,49927.724602116541,32.301200294736446,1503.9193930106715,1023.9328323405536
12.149999999999999,12.13457301448539,14.776037693023682,39632.609375,49819.705121044732,32.202185303172648,1502.90307804264,1023.9186745510926
12.45,12.433518026949781,14.386350393295288,39365.2587890625,49973.224728843648,32.2825144872312,1501.7468815814102,1024.0641296707308
12.75,12.732417368021503,14.019169807434082,39157.703125,50177.51956057702,32.399579045623874,1500.6952996462935,1024.2319967901628
13.049999999999999,13.031281712477956,13.826975107192993,39026.662109375,50257.14983156776,32.440527801363395,1500.1191983870581,1024.3043611802557
13.35,13.330118674740106,13.633522510528565,38954.734375,50415.716511979852,32.5376916208605,1499.6021723507406,1024.4200965163921
13.649999999999999,13.628921903756631,13.360797763128449,38788.318155845693,50557.236055617388,32.614942090734331,1498.796076115364,1024.5360410458909
13.95,13.927692509928011,13.128255383104198,38659.184048691335,50696.24043934411,32.693230515346336,1498.1195296642536,1024.6442118970354
14.249999999999998,14.226433495474877,12.962606906890869,38591.79296875,50828.69185380538,32.772548382464358,1497.6643394034484,1024.7396093025602
14.549999999999999,14.525156897144045,12.8318510055542,38470.501953125,50844.065160170256,32.77082826030874,1497.2283463516399,1024.7652315995422
14.85,14.823873372468814,12.694047927856445,38336.755859375,50852.532384885606,32.7632561361614,1496.7601613485144,1024.7875211481655
15.149999999999999,15.122579923357979,12.562699794769287,38243.32421875,50905.984430963996,32.78838427343927,1496.3510395062842,1024.8337182407684
15.45,15.421274188957046,12.475795269012451,38191.71484375,50955.175960374509,32.814759915379419,1496.0928428044181,1024.8722118325677
15.749999999999998,15.71995631992281,12.40719485282898,38170.533203125,51020.309533098138,32.854344234117988,1495.9119760276706,1024.9173825639109
16.05,16.018622179252855,12.316248893737793,38152.31640625,51120.245921412148,32.916498749074435,1495.681571889924,1024.9842779706255
16.35,16.317273817580318,12.2396080493927,38102.7392578125,51158.888685502519,32.9360788623777,1495.4486322893101,1025.015381978583
16.650000000000002,16.615918964649428,12.192156076431274,38064.181640625,51172.324565429444,32.94059260559608,1495.2969796713946,1025.0292258779214
16.95,16.914562738815647,12.12033748626709,37973.390625,51149.0374232838,32.916166749463386,1495.0272524461573,1025.0251962635548
17.25,17.213208408270528,12.066564798355103,37897.6875,51121.121833337216,32.890306207045896,1494.8171855900489,1025.0166056949117
17.55,17.511856423307236,12.006853103637695,37817.1796875,51094.833140219984,32.864949084292469,1494.5870548199978,1025.0094852152943
17.85,17.810506564809348,11.930869579315186,37718.02734375,51065.717885066668,32.835775834916177,1494.2960665329504,1025.0023989767299
18.150000000000002,18.109157431466738,11.853944301605225,37630.734375,51053.876441335131,32.818808038506148,1494.0158795160276,1025.0048975660409
18.45,18.407805217296559,11.780668258666992,37569.73828125,51072.669502676952,32.824094129412913,1493.7743813756024,1025.0239369533929
18.75,18.706448461530627,11.742224454879761,37540.33984375,51086.1010740522,32.829334043207965,1493.6527995991676,1025.0364632526778
19.05,19.005088034974058,11.712866306304932,37522.1318359375,51102.155199325294,32.837438536490723,1493.5659493808414,1025.0495258158562
19.35,19.303723477487093,11.668566226959229,37490.193359375,51120.342594431328,32.845389300752508,1493.4271210532168,1025.065211612859
19.650000000000002,19.602352653317858,11.626242637634277,37476.423828125,51160.617537133257,32.86933005871412,1493.3141420320735,1025.0929375601145
19.95,19.900977317069678,11.611638784408569,37462.7744140625,51162.383954820943,32.868825958232357,1493.2678587825155,1025.0965783283036
20.25,20.199600977534988,11.597034931182861,37449.125,51164.1517822679,32.868320029638689,1493.2215543134485,1025.1002156659238
20.55,20.49822251652013,11.575915336608887,37438.107421875,51178.633640923734,32.8761671428008,1493.1626373520637,1025.1115335900684
20.85,20.796842007173829,11.560938119888306,37423.3759765625,51179.452581121055,32.874933039580952,1493.1141184009475,1025.114668809583
21.150000000000002,21.095458603460212,11.542725440102659,37423.342742027744,51204.914646238562,32.890949168398677,1493.0750325856864,1025.1317958588572
21.45,21.394071894863941,11.541442142308807,37428.051533854596,51213.155994354209,32.896569677369733,1493.0822602458989,1025.13774980016
21.75,21.692685915152289,11.544575929641724,37416.09765625,51192.409139301817,32.881964008796231,1493.0805684955437,1025.1271814583502
22.05,21.991299960963257,11.532977701691518,37415.312714772524,51207.587046812441,32.8913732803871,1493.0565137481678,1025.1379646319556
22.35,22.289912783209733,11.540957155546151,37420.207350671451,51203.1023043301,32.888945814608043,1493.0862609510341,1025.1359724548902
22.650000000000002,22.588526750728555,11.54202375529816,37412.571541095123,51191.159788558158,32.880401263425092,1493.0846599132046,1025.130491276045
22.95,22.887140909013489,11.536587162423166,37410.679262816229,51196.187394990258,32.883252337640847,1493.0741398352286,1025.1350527215466
23.25,23.185753521622164,11.524893420450553,37404.074225826815,51203.536441921555,32.88705158249644,1493.0430160097171,1025.1414939651882
23.55,23.484363815863549,11.52171008976212,37411.7445718014,51218.500557410618,32.897261606630956,1493.0491465024027,1025.1513609371557
23.85,23.782973916476131,11.524786689064719,37402.914772727265,51202.09885294889,32.88575815151615,1493.0509796258527,1025.143213502977
24.150000000000002,24.081584204920304,11.525311634458346,37411.399649784486,51212.978035881009,32.893469236226906,1493.0669969247915,1025.1504613178047
24.45,24.380193692925758,11.525001410978385,37407.603539156626,51208.216419004646,32.889902828784024,1493.0665838138978,1025.1490994932715
24.75,24.678803499168744,11.519293049403599,37398.830899234694,51204.209852366592,32.886262383464917,1493.0473243672334,1025.1486663075236
25.05,24.977411272856457,11.513742384277846,37410.240098110466,51227.616857781519,32.902238394229734,1493.052144405463,1025.1634456461463
25.35,25.276017025806738,11.513003067427873,37407.066579345592,51224.308378944712,32.899661952823223,1493.0514269080504,1025.1629312979005
25.650000000000002,25.574622922699998,11.511135385410181,37403.163388517758,51221.58348910731,32.897374243717991,1493.0471339705227,1025.1628473517446
25.95,25.873229417207238,11.510194778442383,37395.664062500007,51212.63292270965,32.890741349833618,1493.0408496339699,1025.1592179478851
26.20693303296666,26.128968870147318,11.508097939888362,37398.371339452329,51219.282090551293,32.895147402613844,1493.0430810753228,1025.1641825982065
