Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
8.85,8.8445460689782145,21.196312904354034,45371.501953124665,49107.2762095353,32.005128854257855,1521.5660886057997,1022.2030754388921
9.1499999999999986,9.1439787333210987,20.304072380064344,44592.041015624825,49214.164061824122,32.055590256912488,1519.1840111458923,1022.4796160512716
9.45,9.4433898218877577,19.642300605773407,43483.344726562544,48701.9532332738,31.659962368685235,1516.8958923988621,1022.3507764702592
9.75,9.7428138381841087,19.029522418975656,42731.679687500015,48526.167602812449,31.508828784828808,1514.9858364761649,1022.3917115917451
10.049999999999999,10.042245368278454,18.306500434875428,41641.21875,48077.3305760648,31.153347800153021,1512.4917532615614,1022.29985898103
10.35,10.341628872869068,17.18463468551634,40857.865234375007,48427.425695360034,31.35179857870035,1509.3849491419765,1022.7201814752893
10.649999999999999,10.640913827693854,16.471829414367669,40345.1162109375,48641.592112838138,31.466593841479153,1507.3502881657039,1022.9735857794865
10.95,10.940144550109229,15.781910042200273,39665.783248227315,48631.590829343186,31.417034091888759,1505.1582568395172,1023.0913066356491
11.25,11.239349412716331,15.10078395524453,38923.771250873026,48532.431802723433,31.300143538630977,1502.8766962690982,1023.150808312668
11.549999999999999,11.538503782796481,14.721861886373869,38879.8600388951,48940.127920127023,31.565660860283316,1501.9775607135794,1023.4371078094819
11.85,11.837581558368605,14.36944580078125,38796.244140625,49272.022188149684,31.777206007241908,1501.09146530769,1023.6753216264094
12.149999999999999,12.136582251987381,13.95887303352356,38714.2060546875,49685.993254186884,32.041462925439696,1500.06809231648,1023.965253729044
12.45,12.435527186841082,13.807676553726196,38661.95703125,49812.254255579486,32.119380884406006,1499.668578786142,1024.0575975494362
12.75,12.73444705559865,13.631186485290527,38561.970703125,49910.414630687206,32.174651294763514,1499.1572860281035,1024.1373806371494
13.049999999999999,13.033340349831279,13.418234348297119,38450.712890625,50042.269696771371,32.250487227408144,1498.5468891775779,1024.2400939737663
13.35,13.332209943523443,13.339865684509277,38439.505859375,50129.943301947955,32.306273774431915,1498.3573977480664,1024.3002047573255
13.649999999999999,13.631062041653257,13.261497020721436,38428.298828125,50217.976059997374,32.362236019362854,1498.1676847026868,1024.3604106607663
13.95,13.929889276214256,13.13886022567749,38434.0390625,50386.979100943056,32.4721351564231,1497.8935402885043,1024.4710553849545
14.249999999999998,14.228694181672369,13.057500123977661,38395.119140625,50443.564363854035,32.505031384106857,1497.6654498838861,1024.513900772778
14.549999999999999,14.527488544070712,12.998549222946167,38364.7919921875,50481.916779365056,32.526878623810994,1497.4988755346781,1024.5437440101623
14.85,14.826273555201647,12.92135763168335,38319.59765625,50525.086718195344,32.550394836538267,1497.2727888535517,1024.5784215733688
15.149999999999999,15.125052786551601,12.820258617401123,38206.392578125,50510.485616492071,32.530084594946075,1496.9138409469829,1024.5837729402172
15.45,15.423828610152038,12.747393608093262,38144.30859375,50525.751512511895,32.533839467709953,1496.6777678746907,1024.6021837916283
15.749999999999998,15.722598118929943,12.676568984985352,38094.0390625,50554.01817198511,32.547050764474641,1496.4593618351044,1024.6274748568862
16.05,16.021357826756521,12.601269245147705,38061.658203125,50612.198693315,32.581194988140439,1496.2502643001164,1024.6698003162699
16.35,16.320101216937278,12.498025289403696,38033.996850138967,50714.666381227718,32.644192472569841,1495.9802682331604,1024.7398010687989
16.650000000000002,16.618832165968609,12.461822970724473,38011.283387540694,50733.36048975194,32.653812275891596,1495.8737916952744,1024.7555392489039
16.95,16.917558911999752,12.428505076292186,37988.908000246156,50748.631187395382,32.661253894809619,1495.7744196851998,1024.76902685968
17.25,17.216284795003475,12.389252185821533,37931.802734375,50725.543460801295,32.640589738815393,1495.6213206686477,1024.7618502784244
17.55,17.515010804723417,12.366686344146729,37912.853515625,50730.820986437066,32.641942326293929,1495.551092906529,1024.768547411727
17.85,17.813734578138856,12.344633678776919,37897.655285889516,50740.429819006211,32.646443852436967,1495.4863183670639,1024.7775834661684
18.150000000000002,18.112451855197211,12.290620408774297,37881.411605437905,50792.144499323746,32.677805512054405,1495.3445516391364,1024.813510596136
18.45,18.411159792152574,12.246662616729736,37866.927734375,50832.645227879642,32.702136973573047,1495.2285184271004,1024.8420606926416
18.75,18.709860238159759,12.216599941253662,37861.458984375,50866.359425819726,32.723030339630938,1495.1557138624203,1024.8653027908729
19.05,19.008552584486218,12.179389476776123,37860.3671875,50915.800017573238,32.754424337872457,1495.0709308771839,1024.8980332868136
19.35,19.307238327792657,12.14595890045166,37837.208984375,50930.451258205285,32.761277197280229,1494.9697124217428,1024.9110064190643
19.650000000000002,19.605921191113474,12.127514600753784,37823.7177734375,50937.583864918306,32.7643147231546,1494.9151593083518,1024.9181881324696
19.95,19.904601984864,12.102531433105469,37802.94921875,50943.894875350161,32.766066438191608,1494.8366475516918,1024.9255998072797
20.25,20.203281411159676,12.082715052554386,37781.443356628726,50942.121286270558,32.762569707565042,1494.7695260364794,1024.9279630138378
20.55,20.5019568417728,12.047687977844474,37773.114486031627,50979.044237012815,32.785154989306918,1494.6813425792852,1024.9534131759776
20.85,20.800626949754555,12.029282289133345,37765.401027981643,50993.968412755756,32.793749808015953,1494.6334074789779,1024.9648840497855
21.150000000000002,21.099293027582704,12.008791232859124,37762.0761120558,51017.710730481595,32.808429498744083,1494.5855544749995,1024.981464638144
21.45,21.397953365203605,11.984082602527007,37762.679774343022,51052.61117354688,32.830637722831057,1494.5321783698007,1025.0046740075732
21.75,21.696608082412894,11.969344063685297,37764.906207007189,51075.97546490332,32.845652893296467,1494.5044284294361,1025.0204335540875
22.05,21.995258553461991,11.948657836701914,37757.595990155605,51094.678671453868,32.85668348832516,1494.4514576860379,1025.034211023529
22.35,22.29390655697183,11.94441556930542,37755.736328125,51098.028952843481,32.858497740877091,1494.443986775377,1025.0377618743826
22.650000000000002,22.592553096010469,11.942512512207031,37761.029296875,51107.825008379579,32.865180313115168,1494.4503756809268,1025.0446540454805
22.95,22.891196817111005,11.939213037490845,37772.61328125,51128.069841273158,32.879193115142265,1494.4607239112913,1025.057496190931
23.25,23.189839392366736,11.932903827705449,37757.540054361569,51116.397766207476,32.870025981480666,1494.4330176461688,1025.0529099727628
23.55,23.488482107157036,11.92950963973999,37757.283203125,51120.748111009634,32.872647110326447,1494.429422978706,1025.0569283559407
23.85,23.787125726608728,11.932607650756836,37746.12890625,51101.359079740607,32.858976000869724,1494.4286831937966,1025.0470897636799
24.150000000000002,24.085769496760371,11.937459989050776,37762.306992599115,51116.5453766892,32.8702500640301,1494.4637903534554,1025.0562838735573
24.45,24.384409478198904,11.919753972689467,37762.99176626165,51141.987287071235,32.886418242912789,1494.4271645531685,1025.0734887827553
24.75,24.683045572081792,11.899044137099686,37750.449907599876,51153.696241204467,32.892421164770369,1494.3680261778457,1025.0833619280866
25.05,24.981679212768537,11.889047166028778,37746.977648627915,51162.8525924481,32.897760515756424,1494.3449443719417,1025.0907203878596
25.35,25.280311794947963,11.882709503173828,37738.37109375,51159.976588084646,32.8948837810439,1494.3246300918968,1025.091018859757
25.650000000000002,25.578944173089752,11.875615119934082,37730.474609375,51159.1121757028,32.89336403996672,1494.303328631245,1025.0925112145965
25.95,25.877576084972478,11.868934631347656,37723.86328125,51159.415994048613,32.8927252982395,1494.2845017248735,1025.0946099153389
26.25,26.176206924182239,11.863290786743164,37723.171875,51166.310806638656,32.8969177547199,1494.2750200989801,1025.1002655290993
26.55,26.474836601170392,11.854974746704102,37715.484375,51167.426696409355,32.896679852585549,1494.2510301289685,1025.1029790478165
26.85,26.773464536833075,11.846533060073853,37716.8271484375,51180.971472872006,32.905324306304117,1494.2372259902504,1025.1126106034119
27.150000000000002,27.072090413950466,11.842309236526489,37716.763671875,51186.75302046696,32.908873596863913,1494.2318599016985,1025.1175020885403
27.45,27.370715003335718,11.838374614715576,37716.302734375,51191.59453808899,32.911781417457057,1494.226722024579,1025.1218417326718
27.75,27.669338791185215,11.838153600692749,37716.4453125,51192.095186593091,32.911989796674796,1494.2311547253664,1025.1233952156465
28.05,27.9679613158406,11.836196086055587,37722.474095477592,51202.998821256559,32.9194542741228,1494.2382823212718,1025.1309045491717
28.35,28.266579534261425,11.807817300722647,37717.716333468787,51236.013297545192,32.939835214553263,1494.1697584796959,1025.1533514351563
28.65,28.565194295344423,11.800582408905029,37709.912109375,51235.482757264639,32.938530452844368,1494.1481845534017,1025.1550325412156
28.95,28.863807168708494,11.791029548645019,37712.65390625,51252.512322856332,32.949538398771459,1494.1333435078677,1025.1667029319606
29.25,29.162416202071974,11.775032000108197,37712.455610795449,51274.538130496381,32.9634067072291,1494.0996757788564,1025.1817891932774
29.55,29.461021581705655,11.764024537185145,37711.812904094833,51289.016067801611,32.972422341181648,1494.0774116184143,1025.1921811341636
29.85,29.759624266748002,11.757059700080596,37713.342569592554,51300.815241092125,32.979968109413129,1494.0673403558842,1025.2006819542419
30.15,30.058225456503575,11.755800967017601,37713.082044601484,51302.217680472917,32.98070579501595,1494.0688215946871,1025.20283887688
30.45,30.356826196060933,11.755342990247288,37712.647043456062,51302.265161098876,32.98056262718783,1494.0720135138761,1025.2041634357693
30.75,30.655425583473324,11.751664924098783,37717.778148555277,51314.380214409,32.988699354220756,1494.0739978960314,1025.2125138963208
31.05,30.954024029213315,11.751255684140141,37713.672168430021,51309.36544394755,32.984937842734269,1494.0730256931149,1025.2110198107487
31.35,31.252622970193606,11.75086923683817,37709.562790732154,51304.314120729716,32.981152795637691,1494.0721039844868,1025.2095032348836
31.65,31.551221737426228,11.750064713980454,37711.074480150019,51307.493978104445,32.983213171560287,1494.0767371147972,1025.2126029988592
31.950000000000003,31.849819857870411,11.751291023804388,37713.126471548072,51308.5736867321,32.983996358239594,1494.0868553344303,1025.2143347325398
32.287211023775257,32.185454593328025,11.75252005877821,37715.178724346166,51309.64987438736,32.984761671150125,1494.0975748007149,1025.2162195891042
