Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
5.55,5.5479874243728711,23.625851092992473,46510.384128725578,47824.7507069632,31.123679617396636,1526.9112975653302,1020.8438790361568
5.85,5.8478519639117321,23.604368482964436,46530.312411287974,47866.3892398855,31.153572353121429,1526.8942701084102,1020.8739649101506
6.1499999999999995,6.1477095901215479,23.569269177495936,46508.091795182336,47878.105418077168,31.161475717634623,1526.8187715852355,1020.8913397254825
6.4499999999999993,6.4475601543626224,23.541819094621268,46521.133788543018,47918.613945905709,31.190450768591408,1526.7855150356957,1020.9224405643831
6.7499999999999991,6.7474029086951237,23.517345428104093,46523.224609267636,47944.940308212594,31.209146230074971,1526.7486228651965,1020.9449104126118
7.0499999999999989,7.047237814038577,23.466366290860403,46502.709960872548,47974.207187100226,31.22956131793708,1526.6460859591441,1020.976280651618
7.35,7.3470626487776141,23.422912120739451,46503.998046854882,48018.588732230848,31.261090990791622,1526.5746478883123,1021.0138837302186
7.6499999999999995,7.6468761346900616,23.377360343901014,46506.564453118583,48066.4551791546,31.2951175536762,1526.5004573661054,1021.0539645823619
7.9499999999999993,7.94667500541456,23.306553840622747,46507.359374997941,48137.73254084646,31.34576722707412,1526.37966381495,1021.1138239412442
8.25,8.2464563483676621,23.235747337335237,46508.154296874345,48209.219162316462,31.396551470554961,1526.2587161381969,1021.1737556169097
8.5499999999999989,8.5462163313511041,23.119193077084702,46488.472656249745,48305.540558189932,31.464607925045019,1526.0387940428936,1021.2597414289742
8.85,8.8459508085688228,23.002913475035495,46472.8203124999,48406.249692186553,31.535809884154673,1525.8221645081069,1021.3479442943742
9.1499999999999986,9.1456618194502681,22.850083351134771,46376.574218749905,48460.285720327884,31.572242255575954,1525.4721973483884,1021.4200579010135
9.45,9.4453573184255539,22.772448778152288,46322.127929687464,48482.053060332029,31.586518582323848,1525.2916606487383,1021.4540623788189
9.75,9.7450468051804364,22.679979324340756,46200.503906249985,48448.536011281896,31.560184563537064,1525.0277480143061,1021.4614291673121
10.049999999999999,10.044735359420056,22.478702545165994,45910.637695312493,48348.665016317769,31.483257700206892,1524.4236477820086,1021.4608078124245
10.35,10.34441894084812,22.2680263519287,45670.008789062493,48309.621020593979,31.450262461246368,1523.8397906119217,1021.4957177781436
10.649999999999999,10.644081431985534,21.910825729370114,45351.470703125,48337.958240981432,31.462703272388122,1522.9139025499856,1021.6049853914259
10.95,10.943717080258315,21.531410865839991,44945.007118195608,48295.341020049527,31.422311988016791,1521.8608755081527,1021.6791346413939
11.25,11.243329670148105,21.221117839925835,44653.187087953731,48303.880536379278,31.420271173343743,1521.0267851952237,1021.7626274525576
11.549999999999999,11.542873801585191,20.329878248347832,44065.804464010478,48605.694706026014,31.613048503222668,1518.8029427354475,1022.1466049710335
11.85,11.842266995538733,19.153743743896484,43522.849609375,49285.571187144582,32.064339230149365,1516.0011151453566,1022.7935755347971
12.149999999999999,12.141568115919062,18.035733222961426,42020.978515625,48821.032394081521,31.678249973121748,1512.3248471853758,1022.7758719700344
12.45,12.440909793866876,17.280591487884521,40654.63671875,48077.185403614283,31.10338367200713,1509.4258026151476,1022.5168445424847
12.75,12.740317472213588,16.840708255767822,39811.70703125,47575.326387743306,30.71873282793225,1507.6577852954213,1022.3253884961936
13.049999999999999,13.039699712676539,15.902664184570313,39208.216796875,47928.683349268838,30.918474428271519,1504.9954211363975,1022.6910272108825
13.35,13.338927350368234,15.028298854827881,39159.458984375,48914.717967900739,31.568931978966987,1502.9925861385459,1023.3825514478812
13.649999999999999,13.63798846658252,14.483663558959961,39143.5859375,49569.343887058341,31.999074734435261,1501.7501632211802,1023.8305650003755
13.95,13.936961368657419,14.267380407581332,39103.459824506877,49791.276396116809,32.141540459146391,1501.221106804938,1023.9869008469041
14.249999999999998,14.235888061452856,14.008626801033024,39017.532930263755,50011.415589269724,32.278639360501344,1500.5437871107263,1024.1475155371309
14.549999999999999,14.534770599666238,13.766009330749512,38924.6982421875,50204.675325339864,32.396981383906059,1499.8925865349954,1024.2898637555109
14.85,14.833626785261835,13.646603584289551,38834.2578125,50242.78230272056,32.413917694069667,1499.5244005953919,1024.3285240568584
15.149999999999999,15.132476194565966,13.523592472076416,38697.40625,50225.593937078389,32.390643038935728,1499.0957576069538,1024.3367045225673
15.45,15.431318356346639,13.400859355926514,38607.978515625,50269.680370664049,32.411250433148588,1498.7184496534151,1024.3785990088229
15.749999999999998,15.730147255005203,13.254137006057853,38500.712922168517,50322.286601409432,32.435602851939919,1498.2644831216348,1024.4280243250169
16.05,16.028958076415236,13.097707504130153,38417.208741407871,50419.318192890059,32.490672647969355,1497.8126396554271,1024.5029378928082
16.35,16.327752458153949,12.96309232711792,38309.212890625,50455.8645546109,32.504100408699607,1497.382760116059,1024.5411445851469
16.650000000000002,16.626538227431965,12.854622840881348,38209.044921875,50468.13579742088,32.502418024881614,1497.0214192607486,1024.5623908140947
16.95,16.925318352322762,12.7625093460083,38123.66015625,50478.186985579487,32.500599846411653,1496.7140541520332,1024.5802449941905
17.25,17.224091475747997,12.677884101867676,38064.4462890625,50512.982876307091,32.517155027069691,1496.4530661948882,1024.6108008215174
17.55,17.522849785751912,12.589244365692139,38055.96875,50620.821716668834,32.585569739062151,1496.2395076464768,1024.6822428096502
17.85,17.821589323101907,12.510683059692383,38040.5439453125,50706.279974663383,32.638842392290314,1496.0415839639743,1024.7399668179537
18.150000000000002,18.120314477148661,12.449758052825928,38023.5078125,50766.025989893918,32.675386983927119,1495.8832263447291,1024.7813097417261
18.45,18.419028872189461,12.396385744087796,38003.818950180823,50812.154963650544,32.702889860614221,1495.7395201524691,1024.8141757057197
18.75,18.717737728236276,12.351703643798828,37957.478515625,50810.906615670181,32.697294018274881,1495.5857772463387,1024.8197051883421
19.05,19.016443541172141,12.298202991485596,37914.642578125,50826.366335638377,32.702734758389234,1495.4149420307688,1024.8354467924642
19.35,19.315140350363368,12.21655746741428,37880.262783398044,50891.680156829236,32.740915787969989,1495.1867832833862,1024.8818799003745
19.650000000000002,19.613823387778559,12.14248251914978,37857.3544921875,50962.337362168983,32.783624887434762,1494.9894218433676,1024.9303462078949
19.95,19.912495875483515,12.091260433197022,37828.69140625,50994.076454184033,32.800808950871804,1494.839498122541,1024.9546727467916
20.25,20.211162115809749,12.027071475982666,37777.81640625,51013.778433374486,32.807947546882474,1494.6328830445409,1024.9736149056366
20.55,20.509822867943729,11.984887962059375,37752.720594280065,51038.035633646316,32.820663287706232,1494.5081917326706,1024.9927323931247
20.85,20.808480503429291,11.942096957596533,37705.048610435137,51032.6317611509,32.812053395416669,1494.3557823928147,1024.9953972973217
21.150000000000002,21.107134849426625,11.884902954101563,37664.2109375,51056.405088510313,32.822739576032795,1494.1766838188971,1025.0157020169111
21.45,21.405782557320773,11.826620581156355,37629.237054024692,51089.723222226676,32.840090790175147,1494.001532712532,1025.0413536296537
21.75,21.704421252617017,11.761475086212158,37600.85546875,51141.657646448279,32.869953878080047,1493.8173798642106,1025.0779611646615
22.05,22.003048597854455,11.706811428070068,37591.26953125,51204.760191324567,32.908910545742749,1493.6800443182008,1025.1196639533607
22.35,22.301666127260845,11.663978099822998,37574.650390625,51241.916914092857,32.9305820933669,1493.5627423537562,1025.1457428529939
22.650000000000002,22.600278474191974,11.631142139434815,37548.201171875,51251.747801023295,32.933801198192754,1493.4578243991248,1025.1556366452605
22.95,22.898888522981473,11.611567974090576,37532.2724609375,51257.395596247741,32.935509770481225,1493.3969811616132,1025.1619123563776
23.25,23.197497642928287,11.591423988342285,37508.076171875,51252.55057554572,32.929643207477518,1493.3250465750232,1025.1624043793263
23.55,23.496104793363603,11.570514917373657,37500.033203125,51270.857530788766,32.940244289855151,1493.2701660257551,1025.1758258308744
23.85,23.794709369981803,11.553201675415039,37484.572265625,51273.993176412208,32.9403960944069,1493.2152023379128,1025.1804673227994
24.150000000000002,24.093312796329688,11.541059970855713,37473.755859375,51276.229930471614,32.940489203253328,1493.1781013211928,1025.1841142661936
24.45,24.391915947937,11.53537392616272,37463.7666015625,51270.539446614188,32.93564608517854,1493.1574886047686,1025.1827439261219
24.75,24.690518913952996,11.534385681152344,37464.97265625,51273.57687524733,32.937578918875467,1493.1613180871889,1025.1857787327137
25.05,24.989120262771358,11.52600908279419,37464.8173828125,51285.123017259153,32.94475518088111,1493.1457739416569,1025.1942387077049
25.35,25.287718229591512,11.518866539001465,37474.876953125,51308.926733942484,32.9608368409324,1493.1451968017987,1025.2093921531166
25.650000000000002,25.586310719858659,11.512709856033325,37496.169921875,51346.736615440735,32.987047820431016,1493.1601970093607,1025.2322360570008
25.95,25.884895260718324,11.507708740234374,37530.98984375,51401.458950487206,33.025489712755622,1493.1938895543456,1025.2643730079753
26.25,26.183474188698021,11.504311648282137,37534.363636363632,51410.863459097665,33.031700550777131,1493.1944817138358,1025.2711724530602
26.55,26.482051599157128,11.50748818496178,37541.645743534486,51416.363614682617,33.03587176499672,1493.2154677591318,1025.2751850191394
26.85,26.780628932912894,11.513417669089442,37542.761106927705,51409.541346097627,33.031543341651364,1493.2358180340443,1025.2720893477879
27.150000000000002,27.079206557003776,11.508785298405861,37537.73989158163,51409.187658210991,33.030632574458608,1493.2235745683902,1025.273581181581
27.45,27.377785263060382,11.503133805114498,37518.378959687077,51390.627391052018,33.016581690608525,1493.1920196594165,1025.2650488519537
27.75,27.676364087474877,11.49715497429483,37520.502344820692,51401.954989706195,33.023871474852562,1493.1849323978054,1025.2731584456467
28.05,27.974941017153721,11.49010238461463,37517.689663525634,51408.035620289556,33.027284324573039,1493.1694576178766,1025.2784515087733
28.35,28.27351715237365,11.487054975595395,37513.263114959045,51406.263317291618,33.025539511907361,1493.1617131172445,1025.2790047396888
28.65,28.572091687639936,11.498225144232002,37538.691056179014,51425.3650798571,33.040357634026691,1493.2232661773874,1025.2898299489866
28.937793533501363,28.858518759258267,11.60648052650054,37638.747146591915,51409.950649781924,33.041554643422685,1493.6051518232068,1025.2722047472198
